time,mean,variance,min,max,median,skewness,kurtosis,rms,dynamic_feature,entropy,power_band,Anomaly,Anomaly_Score
5.12,-2.558668316575,0.008901778668626252,-2.9129920512,-2.3061187072,-2.5532028544,-0.7064834897619122,2.9073240598780434,2.5604038639689066,-0.006195788180325247,1646.9390500070242,133.7836167259457,1,0.05878711220078636
5.62,-2.5543181134750004,0.016654832636265982,-3.128944384,-2.2178462208,-2.5518235968000003,-0.7021170962509369,3.3070946164662893,2.5575698091142605,0.0003784964300591635,1270.0655308085923,95.0929060456912,1,0.03592079271474535
6.12,-2.556861119675,0.02583645519541141,-3.1454954752,-2.1390315008,-2.548671008,-0.6682504566191892,2.0500447908915125,2.561898666745926,-0.003908711614939172,1567.5896706600192,85.65399097372848,1,0.02743177594514412
6.62,-2.553320614675,0.03152978535603966,-3.1454954752,-2.055093824,-2.5480798976,-0.31020688483125053,1.290206889302834,2.5594754081780775,0.0019083088407663021,899.8416801454769,59.78606938777266,0,-0.03477044698666332
7.12,-2.5529011418000005,0.037978346794276925,-3.1454954752,-2.055093824,-2.5409865728,-0.4129952644907953,0.7923487462331065,2.560314123333197,-0.0036379367419690743,549.3994133874487,121.12669329014884,0,-0.03037805188739806
7.62,-2.5528734335000003,0.04230777957338737,-3.1454954752,-2.055093824,-2.542759904,-0.29968633802875605,0.2521610327571113,2.5611302025983544,-0.00020087072063720954,757.2237974449492,160.13100187127003,0,-0.01304687375466207
8.120000000000001,-2.551659656025,0.04471608964798311,-3.1454954752,-2.055093824,-2.5445332352000003,-0.27145021425515675,-0.009065420210159214,2.560389765977245,0.0009121187375402006,748.8770338614306,74.6632451046451,0,-0.06946226101907321
8.620000000000001,-2.558232680525,0.04735941146831079,-3.1454954752,-2.055093824,-2.5551732224,-0.2224190305413332,-0.2614670402604107,2.5674542567149885,-0.009755074162861489,1318.319959726934,88.84469025010745,1,0.0022066086158583076
9.120000000000001,-2.545828598225,0.05516596753414716,-3.1454954752,-1.903375488,-2.5362576896,-0.07473238779039901,-0.3408432655619267,2.556619149002071,0.011757527501115804,208.79057586778046,47.50635834068643,1,0.04523105060506993
9.620000000000001,-2.5490135133750003,0.057893260991580965,-3.1454954752,-1.903375488,-2.5362576896,-0.1509228143491863,-0.32167703659435043,2.560322260885252,-0.0006481596999919879,681.1637109945992,102.43010581402409,0,-0.01656416299987795
10.120000000000001,-2.55072604025,0.05606154882664943,-3.1454954752,-1.903375488,-2.5451243456,-0.11559470276481125,-0.20852746753713225,2.561670428845901,-0.007314083737311317,1578.7258092361906,94.10046170694056,0,-0.037063411435710514
10.620000000000001,-2.56001755685,0.055593665225423264,-3.1454954752,-1.903375488,-2.547685824,-0.07634790669778865,-0.18814845763345378,2.570831572707219,0.010269785125484942,810.3764777843305,84.72256782255575,1,0.03289695634397671
11.120000000000001,-2.556844186825,0.04714793417687182,-3.1104229248,-1.903375488,-2.5427599040000004,0.06334477609616669,-0.032104282976209486,2.566029626498636,-0.004927021033119333,342.75119785211575,114.39908077534896,0,-0.006021204370029953
11.620000000000001,-2.553634642075,0.04918929628203713,-3.1104229248,-1.8927355008,-2.5459124928000003,0.17715150999992632,0.16136651657392775,2.5632290394428763,0.012542410851386451,197.6774976098322,83.08884989337469,0,-0.00999347168013287
12.120000000000001,-2.5565124569,0.04816110180716206,-3.1104229248,-1.8927355008,-2.557537664,0.24707515285904494,0.3394802682903637,2.565896135746743,0.014037527506437317,1537.8530018900146,80.24636869216728,0,-0.010167671594278893
12.620000000000001,-2.553055846475,0.04463353291284129,-3.1104229248,-1.8927355008,-2.5599021056,0.40388177172864065,0.44481066322803287,2.5617651167240236,-0.007346270899108507,226.1559586849586,55.381732112782544,0,-0.023964814433812487
13.120000000000001,-2.5517620228,0.045525478374544875,-3.1104229248,-1.8927355008,-2.558522848,0.38223492070627324,0.3395071899869806,2.5606495235445523,0.007503746821620257,1483.8989483325945,101.6541482333167,0,-0.046671332775689855
13.620000000000001,-2.5585790342749997,0.045953426126250106,-3.1104229248,-1.8927355008,-2.5673895040000003,0.45097300164908455,0.3381196335633243,2.567526114370103,-0.00745793855889724,658.0217967953955,97.09139999413384,1,0.021911804188951778
14.120000000000001,-2.55468832715,0.04092970381480331,-3.1104229248,-1.8927355008,-2.559508032,0.3983160717651017,0.6827379542688861,2.562670913688198,0.007998063127567777,553.4855302448578,109.97432588008559,0,-0.029298367076827203
14.620000000000001,-2.55347378,0.0359129481510611,-2.9449120128,-1.8927355008,-2.558522848,0.3819275172214578,0.31242253956526156,2.5604826011558237,0.004635666529909246,1429.8341110398192,89.33500782971733,0,-0.05573029229387039
15.120000000000001,-2.5510816301,0.034788864814554045,-2.9449120128,-1.8927355008,-2.5543850752,0.3962888969582868,0.415059451155916,2.557877714287107,-0.00496060342408532,751.4953655491514,93.53843961868458,0,-0.05933448293801663
15.620000000000001,-2.5567903095749998,0.03700002729193464,-2.9449120128,-1.8927355008,-2.5666013567999997,0.5231581116023654,0.359209133465197,2.5640016475716734,0.010479804110104027,977.046652082474,69.39220312281986,0,-0.0002451787350953305
16.12,-2.551665813425,0.03428962618841187,-2.9449120128,-1.8927355008,-2.559508032,0.5956944842151894,0.608051971956939,2.5583629683186335,-0.0032028489712294366,946.2075743046145,73.8295229965568,0,-0.04675939251313954
16.62,-2.548197657875,0.03339003792519524,-2.9449120128,-1.8927355008,-2.5602961792,0.668019045737849,0.612577023281502,2.5547281903574413,-0.010140108087169968,675.3149270925408,76.04141153256121,0,-0.005386829373602464
