time,mean,variance,min,max,median,skewness,kurtosis,rms,dynamic_feature,entropy,power_band,Anomaly,Anomaly_Score
0.0,-2.551190154279297,0.001592740594574572,-2.662361242,-2.435768922,-2.552414707,0.1898822130262641,-0.17628426849719103,2.5515016819639222,-0.0006510910889121729,1635.334823587203,114.19321535442393,0,-0.019061898407289946
0.5,-2.5521006798007813,0.0015897276432090934,-2.662361242,-2.435768922,-2.553991002,0.24485463826801682,-0.15209189450670246,2.5524115072899227,0.0015273179098127018,1753.4446774088335,78.80483794297014,0,-0.0795187234891141
1.0,-2.551949053822266,0.0016325235192915012,-2.662361242,-2.435768922,-2.5541880385,0.23190368860836993,-0.2838048172866534,2.552268267306779,-2.739545974042407e-05,1548.6125626967412,63.619733525200196,0,-0.0795187234891141
1.5,-2.550696022921875,0.0018546249544613938,-2.662361242,-2.435768922,-2.5530058175,0.1473800487811031,-0.590172290758241,2.551058839774098,-0.0009481128148031312,1793.622162669539,72.79703641901519,0,-0.05165140142408586
2.0,-2.5529542493750004,0.0018595320868263422,-2.662361242,-2.435768922,-2.553991002,0.15532873354395774,-0.5791288695703494,2.5533177043975726,-0.003952252618779403,2043.7068157328358,77.7447529335883,1,0.012707932271526667
